latitude,longitude,acq_date,month,acq_time,daynight,confidence,brightness,bright_t31,frp,satellite,instrument,type,source_file,label
10.80415,106.3139,2026-04-14,4,756,D,55,316.45,298.22,6.94,Aqua,MODIS,,nrt,1
10.60215,105.04412,2026-04-14,4,756,D,74,324.33,298.37,22.3,Aqua,MODIS,,nrt,1
10.5393,104.65695,2026-04-14,4,756,D,66,322.9,300.27,17.13,Aqua,MODIS,,nrt,1
10.79516,106.1321,2026-04-14,4,756,D,50,315.08,298.37,7.07,Aqua,MODIS,,nrt,1
10.74231,105.79475,2026-04-14,4,756,D,53,317.12,298.27,9.67,Aqua,MODIS,,nrt,1
10.74055,105.78361,2026-04-14,4,756,D,61,318.31,298.17,11.45,Aqua,MODIS,,nrt,1
10.75726,105.8265,2026-04-14,4,756,D,64,318.63,298.64,11.36,Aqua,MODIS,,nrt,1
11.02723,107.5248,2026-04-14,4,756,D,63,322.55,302.06,11.37,Aqua,MODIS,,nrt,1
10.76695,105.62336,2026-04-14,4,756,D,78,327.84,298.06,23.13,Aqua,MODIS,,nrt,1
10.67446,105.05231,2026-04-14,4,756,D,70,322.33,298.06,19.39,Aqua,MODIS,,nrt,1
10.77496,105.61034,2026-04-14,4,756,D,54,317.41,298.26,8.12,Aqua,MODIS,,nrt,1
10.71452,105.23461,2026-04-14,4,756,D,86,335.83,297.31,47.6,Aqua,MODIS,,nrt,1
10.68472,105.05061,2026-04-14,4,756,D,84,333.7,297.85,40.94,Aqua,MODIS,,nrt,1
10.80816,105.75555,2026-04-14,4,756,D,64,319.28,298.34,12.71,Aqua,MODIS,,nrt,1
10.8492,105.95235,2026-04-14,4,756,D,47,316.89,297.38,8.22,Aqua,MODIS,,nrt,1
10.80903,105.69785,2026-04-14,4,756,D,34,318.2,298.4,9.67,Aqua,MODIS,,nrt,1
10.85476,105.86168,2026-04-14,4,756,D,85,335.29,300.07,34.77,Aqua,MODIS,,nrt,1
10.85304,105.85066,2026-04-14,4,756,D,66,324.78,298.62,16.79,Aqua,MODIS,,nrt,1
10.82859,105.69462,2026-04-14,4,756,D,81,330.8,298.47,29.05,Aqua,MODIS,,nrt,1
10.81792,105.62666,2026-04-14,4,756,D,59,323.47,299.26,15.58,Aqua,MODIS,,nrt,1
10.87579,105.78365,2026-04-14,4,756,D,39,318.42,297.57,9.46,Aqua,MODIS,,nrt,1
10.77214,105.08038,2026-04-14,4,756,D,51,322.18,299.65,20.9,Aqua,MODIS,,nrt,1
10.77012,105.06801,2026-04-14,4,756,D,68,322.99,299.99,21.34,Aqua,MODIS,,nrt,1
10.87374,105.6459,2026-04-14,4,756,D,74,324.97,298.7,17.71,Aqua,MODIS,,nrt,1
10.87193,105.63457,2026-04-14,4,756,D,63,321.36,298.64,11.97,Aqua,MODIS,,nrt,1
10.99578,106.35561,2026-04-14,4,756,D,81,330.3,299.68,23.99,Aqua,MODIS,,nrt,1
10.91382,105.70869,2026-04-14,4,756,D,48,325.9,298.65,18.14,Aqua,MODIS,,nrt,1
10.89777,105.60699,2026-04-14,4,756,D,68,320.92,299.58,12.53,Aqua,MODIS,,nrt,1
10.92885,105.74067,2026-04-14,4,756,D,68,321.23,299.7,11.73,Aqua,MODIS,,nrt,1
10.92709,105.72949,2026-04-14,4,756,D,81,330.35,299.3,25.52,Aqua,MODIS,,nrt,1
10.92358,105.70708,2026-04-14,4,756,D,67,322.34,298.71,14.17,Aqua,MODIS,,nrt,1
10.86546,105.33819,2026-04-14,4,756,D,58,321.59,298.83,13.77,Aqua,MODIS,,nrt,1
10.93334,105.70547,2026-04-14,4,756,D,42,321.1,297.29,11.78,Aqua,MODIS,,nrt,1
11.03935,106.26363,2026-04-14,4,756,D,30,315.53,297.23,7.31,Aqua,MODIS,,nrt,1
10.96001,105.67245,2026-04-14,4,756,D,60,317.59,298.85,8.72,Aqua,MODIS,,nrt,1
10.99112,105.8046,2026-04-14,4,756,D,64,321.98,296.84,14.36,Aqua,MODIS,,nrt,1
10.99377,105.75871,2026-04-14,4,756,D,68,320.96,299.36,13.04,Aqua,MODIS,,nrt,1
10.99201,105.74758,2026-04-14,4,756,D,81,330.04,299.24,27.81,Aqua,MODIS,,nrt,1
10.89519,105.14256,2026-04-14,4,756,D,47,316.15,298.46,10.65,Aqua,MODIS,,nrt,1
11.16729,106.14492,2026-04-14,4,756,D,73,323.35,298.38,16.0,Aqua,MODIS,,nrt,1
11.43881,106.7027,2026-04-14,4,756,D,62,318.06,300.06,7.63,Aqua,MODIS,,nrt,1
11.87328,108.35777,2026-04-14,4,756,D,59,317.09,294.02,11.65,Aqua,MODIS,,nrt,1
11.97688,109.00407,2026-04-14,4,756,D,37,314.99,302.01,5.89,Aqua,MODIS,,nrt,1
12.25465,108.61866,2026-04-14,4,756,D,63,316.97,297.43,10.55,Aqua,MODIS,,nrt,1
12.25335,108.6098,2026-04-14,4,756,D,80,324.71,298.18,18.22,Aqua,MODIS,,nrt,1
12.24946,108.58319,2026-04-14,4,756,D,45,310.55,296.59,6.38,Aqua,MODIS,,nrt,1
12.54568,108.65607,2026-04-14,4,756,D,73,322.65,303.74,13.2,Aqua,MODIS,,nrt,1
22.38468,102.62543,2026-04-14,4,758,D,66,315.92,302.31,12.3,Aqua,MODIS,,nrt,1
22.80171,105.17133,2026-04-14,4,758,D,49,310.83,300.41,4.36,Aqua,MODIS,,nrt,1
22.80025,105.16169,2026-04-14,4,758,D,75,321.36,300.72,13.67,Aqua,MODIS,,nrt,1
22.41425,102.60986,2026-04-14,4,758,D,64,315.04,303.27,9.36,Aqua,MODIS,,nrt,1
22.54724,103.21793,2026-04-14,4,758,D,56,323.68,307.03,14.48,Aqua,MODIS,,nrt,1
22.43803,102.38892,2026-04-14,4,758,D,46,312.0,301.35,7.21,Aqua,MODIS,,nrt,1
22.57769,103.16474,2026-04-14,4,758,D,80,326.53,308.71,19.2,Aqua,MODIS,,nrt,1
12.80604,108.86837,2026-04-14,4,758,D,48,315.44,301.22,7.15,Aqua,MODIS,,nrt,1
12.66289,107.83298,2026-04-14,4,758,D,75,325.1,310.38,8.47,Aqua,MODIS,,nrt,1
12.89199,107.80556,2026-04-14,4,758,D,37,326.53,310.5,8.84,Aqua,MODIS,,nrt,1
13.04207,108.70374,2026-04-14,4,758,D,66,324.73,308.15,8.39,Aqua,MODIS,,nrt,1
13.09801,108.82687,2026-04-14,4,758,D,50,324.59,309.02,7.65,Aqua,MODIS,,nrt,1
13.05356,108.45886,2026-04-14,4,758,D,72,327.98,298.77,21.14,Aqua,MODIS,,nrt,1
13.15933,108.81745,2026-04-14,4,758,D,54,323.72,307.74,7.11,Aqua,MODIS,,nrt,1
13.29245,109.0952,2026-04-14,4,758,D,76,326.72,305.45,14.22,Aqua,MODIS,,nrt,1
13.30125,109.09385,2026-04-14,4,758,D,72,324.34,304.09,12.32,Aqua,MODIS,,nrt,1
13.26275,108.68825,2026-04-14,4,758,D,57,323.81,302.59,11.09,Aqua,MODIS,,nrt,1
13.2356,108.13591,2026-04-14,4,758,D,69,324.12,301.97,12.17,Aqua,MODIS,,nrt,1
13.54572,107.85255,2026-04-14,4,758,D,84,335.74,308.79,18.63,Aqua,MODIS,,nrt,1
13.69317,108.79957,2026-04-14,4,758,D,72,326.21,298.94,18.6,Aqua,MODIS,,nrt,1
13.69188,108.79065,2026-04-14,4,758,D,71,325.59,299.22,17.84,Aqua,MODIS,,nrt,1
13.69059,108.78166,2026-04-14,4,758,D,73,326.47,296.42,19.01,Aqua,MODIS,,nrt,1
13.68187,108.32729,2026-04-14,4,758,D,76,330.19,308.44,13.59,Aqua,MODIS,,nrt,1
13.70976,108.39603,2026-04-14,4,758,D,39,325.79,304.05,8.77,Aqua,MODIS,,nrt,1
13.85655,107.4565,2026-04-14,4,758,D,54,324.05,304.24,10.63,Aqua,MODIS,,nrt,1
13.85113,107.42036,2026-04-14,4,758,D,58,319.78,302.3,7.17,Aqua,MODIS,,nrt,1
19.08909,105.41296,2026-04-14,4,758,D,62,316.24,304.22,6.97,Aqua,MODIS,,nrt,1
19.09349,105.3822,2026-04-14,4,758,D,79,327.1,305.13,18.84,Aqua,MODIS,,nrt,1
19.00551,104.82384,2026-04-14,4,758,D,75,323.46,302.48,16.71,Aqua,MODIS,,nrt,1
19.00393,104.81394,2026-04-14,4,758,D,66,317.92,302.18,11.05,Aqua,MODIS,,nrt,1
19.10095,105.37095,2026-04-14,4,758,D,66,318.14,304.0,8.84,Aqua,MODIS,,nrt,1
19.00411,104.35513,2026-04-14,4,758,D,55,314.99,300.82,9.65,Aqua,MODIS,,nrt,1
19.11987,104.8383,2026-04-14,4,758,D,61,315.74,304.05,6.38,Aqua,MODIS,,nrt,1
19.11823,104.82798,2026-04-14,4,758,D,64,316.92,304.11,7.72,Aqua,MODIS,,nrt,1
19.16546,104.7828,2026-04-14,4,758,D,69,319.04,303.61,10.47,Aqua,MODIS,,nrt,1
19.30651,105.08308,2026-04-14,4,758,D,86,335.07,304.45,31.1,Aqua,MODIS,,nrt,1
19.41102,105.57549,2026-04-14,4,758,D,67,318.67,305.35,8.51,Aqua,MODIS,,nrt,1
19.49982,105.43588,2026-04-14,4,758,D,56,314.36,302.02,5.46,Aqua,MODIS,,nrt,1
19.38516,104.05893,2026-04-14,4,758,D,79,326.31,301.91,23.23,Aqua,MODIS,,nrt,1
19.63828,105.48824,2026-04-14,4,758,D,78,325.88,301.54,18.12,Aqua,MODIS,,nrt,1
19.68714,105.5683,2026-04-14,4,758,D,61,315.5,301.41,7.56,Aqua,MODIS,,nrt,1
19.67522,105.31312,2026-04-14,4,758,D,74,322.58,301.02,14.68,Aqua,MODIS,,nrt,1
19.74283,105.44374,2026-04-14,4,758,D,63,315.58,300.58,6.74,Aqua,MODIS,,nrt,1
19.78987,105.33073,2026-04-14,4,758,D,77,324.5,300.43,17.09,Aqua,MODIS,,nrt,1
19.81513,105.31641,2026-04-14,4,758,D,42,311.33,299.81,5.09,Aqua,MODIS,,nrt,1
19.84342,105.38057,2026-04-14,4,758,D,67,317.63,301.42,8.22,Aqua,MODIS,,nrt,1
19.84192,105.3709,2026-04-14,4,758,D,88,337.54,301.33,34.13,Aqua,MODIS,,nrt,1
19.82083,105.23508,2026-04-14,4,758,D,72,320.33,300.89,12.35,Aqua,MODIS,,nrt,1
19.72958,104.37161,2026-04-14,4,758,D,79,326.2,302.33,20.07,Aqua,MODIS,,nrt,1
19.72596,104.34957,2026-04-14,4,758,D,72,320.31,302.6,12.37,Aqua,MODIS,,nrt,1
19.72423,104.33903,2026-04-14,4,758,D,57,315.53,302.0,6.76,Aqua,MODIS,,nrt,1
19.90803,105.43205,2026-04-14,4,758,D,63,315.61,301.89,5.97,Aqua,MODIS,,nrt,1
19.73072,104.26121,2026-04-14,4,758,D,60,317.35,303.2,9.28,Aqua,MODIS,,nrt,1
19.694,103.97782,2026-04-14,4,758,D,69,321.01,305.47,11.46,Aqua,MODIS,,nrt,1
19.87993,104.77958,2026-04-14,4,758,D,57,325.77,303.14,18.88,Aqua,MODIS,,nrt,1
19.97722,105.28513,2026-04-14,4,758,D,77,324.22,300.82,16.27,Aqua,MODIS,,nrt,1
19.97569,105.27534,2026-04-14,4,758,D,57,313.76,300.3,5.81,Aqua,MODIS,,nrt,1
19.96447,104.791,2026-04-14,4,758,D,54,313.33,301.3,5.93,Aqua,MODIS,,nrt,1
20.14947,105.85547,2026-04-14,4,758,D,52,316.16,303.04,5.44,Aqua,MODIS,,nrt,1
20.07431,105.25147,2026-04-14,4,758,D,68,317.87,299.24,10.3,Aqua,MODIS,,nrt,1
20.07279,105.24174,2026-04-14,4,758,D,76,323.21,299.37,16.34,Aqua,MODIS,,nrt,1
20.09513,105.20847,2026-04-14,4,758,D,71,319.56,298.62,12.9,Aqua,MODIS,,nrt,1
20.09366,105.19904,2026-04-14,4,758,D,73,320.52,298.47,14.37,Aqua,MODIS,,nrt,1
20.10849,105.23537,2026-04-14,4,758,D,61,314.35,299.59,7.03,Aqua,MODIS,,nrt,1
20.17087,105.46249,2026-04-14,4,758,D,55,315.77,300.68,6.69,Aqua,MODIS,,nrt,1
20.16942,105.45305,2026-04-14,4,758,D,62,317.63,300.8,8.43,Aqua,MODIS,,nrt,1
20.15347,105.05125,2026-04-14,4,758,D,49,311.65,298.97,5.17,Aqua,MODIS,,nrt,1
20.32125,105.53174,2026-04-14,4,758,D,63,314.77,300.92,6.55,Aqua,MODIS,,nrt,1
20.22552,104.62055,2026-04-14,4,758,D,42,312.41,301.04,5.98,Aqua,MODIS,,nrt,1
20.22393,104.61052,2026-04-14,4,758,D,72,319.99,301.74,13.68,Aqua,MODIS,,nrt,1
20.23218,104.61409,2026-04-14,4,758,D,80,326.95,300.75,22.93,Aqua,MODIS,,nrt,1
20.42326,105.53741,2026-04-14,4,758,D,72,319.56,301.89,9.85,Aqua,MODIS,,nrt,1
20.50559,105.585,2026-04-14,4,758,D,79,325.75,300.4,18.3,Aqua,MODIS,,nrt,1
20.50413,105.57549,2026-04-14,4,758,D,89,338.66,300.82,36.58,Aqua,MODIS,,nrt,1
20.41902,104.62231,2026-04-14,4,758,D,50,310.94,298.09,6.85,Aqua,MODIS,,nrt,1
20.58701,105.57462,2026-04-14,4,758,D,74,321.41,301.03,13.05,Aqua,MODIS,,nrt,1
20.58555,105.56514,2026-04-14,4,758,D,67,316.68,300.4,8.57,Aqua,MODIS,,nrt,1
20.73758,105.34997,2026-04-14,4,758,D,57,313.09,300.44,5.08,Aqua,MODIS,,nrt,1
20.62583,104.58079,2026-04-14,4,758,D,51,316.52,301.3,9.35,Aqua,MODIS,,nrt,1
20.62418,104.57047,2026-04-14,4,758,D,56,316.21,301.3,9.2,Aqua,MODIS,,nrt,1
20.77732,105.49008,2026-04-14,4,758,D,76,323.18,299.41,15.65,Aqua,MODIS,,nrt,1
20.63325,104.56858,2026-04-14,4,758,D,89,339.27,302.39,39.38,Aqua,MODIS,,nrt,1
20.64729,104.59807,2026-04-14,4,758,D,99,358.35,303.86,84.92,Aqua,MODIS,,nrt,1
20.64568,104.58791,2026-04-14,4,758,D,98,357.38,303.83,80.53,Aqua,MODIS,,nrt,1
20.66066,104.56432,2026-04-14,4,758,D,74,323.93,302.23,14.97,Aqua,MODIS,,nrt,1
21.11985,107.43096,2026-04-14,4,758,D,54,318.67,297.76,11.12,Aqua,MODIS,,nrt,1
20.68985,104.45707,2026-04-14,4,758,D,56,316.49,302.38,7.52,Aqua,MODIS,,nrt,1
20.69894,104.45511,2026-04-14,4,758,D,83,330.35,302.78,24.26,Aqua,MODIS,,nrt,1
20.69727,104.44472,2026-04-14,4,758,D,56,316.81,302.75,7.66,Aqua,MODIS,,nrt,1
21.17071,107.47151,2026-04-14,4,758,D,76,322.05,298.84,14.62,Aqua,MODIS,,nrt,1
20.87297,105.38827,2026-04-14,4,758,D,63,315.49,298.86,8.31,Aqua,MODIS,,nrt,1
20.72633,104.44987,2026-04-14,4,758,D,67,316.82,304.44,7.67,Aqua,MODIS,,nrt,1
20.6987,103.58708,2026-04-14,4,758,D,74,321.29,298.17,18.75,Aqua,MODIS,,nrt,1
20.69692,103.57623,2026-04-14,4,758,D,78,324.33,298.39,23.34,Aqua,MODIS,,nrt,1
21.30157,107.28171,2026-04-14,4,758,D,68,316.61,298.01,9.69,Aqua,MODIS,,nrt,1
21.30022,107.27216,2026-04-14,4,758,D,87,335.78,298.84,32.5,Aqua,MODIS,,nrt,1
20.93837,104.79446,2026-04-14,4,758,D,63,315.13,300.16,7.32,Aqua,MODIS,,nrt,1
20.85379,104.26501,2026-04-14,4,758,D,64,315.69,303.64,6.61,Aqua,MODIS,,nrt,1
20.94739,104.79304,2026-04-14,4,758,D,44,312.79,299.43,5.31,Aqua,MODIS,,nrt,1
20.89663,104.23661,2026-04-14,4,758,D,61,317.26,303.15,8.5,Aqua,MODIS,,nrt,1
21.3879,107.11669,2026-04-14,4,758,D,83,330.14,297.96,23.74,Aqua,MODIS,,nrt,1
21.38655,107.10722,2026-04-14,4,758,D,73,319.99,298.02,12.02,Aqua,MODIS,,nrt,1
20.83824,103.54723,2026-04-14,4,758,D,50,313.13,301.88,7.43,Aqua,MODIS,,nrt,1
20.8364,103.5361,2026-04-14,4,758,D,84,331.7,303.39,33.96,Aqua,MODIS,,nrt,1
21.38051,107.0022,2026-04-14,4,758,D,78,324.91,297.73,17.34,Aqua,MODIS,,nrt,1
20.7899,103.19695,2026-04-14,4,758,D,75,322.24,299.82,20.56,Aqua,MODIS,,nrt,1
20.78786,103.18476,2026-04-14,4,758,D,57,313.12,299.82,8.36,Aqua,MODIS,,nrt,1
21.43852,107.28291,2026-04-14,4,758,D,92,344.0,299.7,45.94,Aqua,MODIS,,nrt,1
21.43716,107.27335,2026-04-14,4,758,D,74,320.56,298.5,12.77,Aqua,MODIS,,nrt,1
21.40612,107.05573,2026-04-14,4,758,D,66,315.78,297.59,8.81,Aqua,MODIS,,nrt,1
21.40477,107.04633,2026-04-14,4,758,D,71,318.78,297.16,11.6,Aqua,MODIS,,nrt,1
21.50843,107.71475,2026-04-14,4,758,D,84,331.05,297.65,25.82,Aqua,MODIS,,nrt,1
20.93306,103.67467,2026-04-14,4,758,D,42,315.84,298.97,10.09,Aqua,MODIS,,nrt,1
21.47309,106.99934,2026-04-14,4,758,D,38,309.86,295.83,4.24,Aqua,MODIS,,nrt,1
21.01975,104.0267,2026-04-14,4,758,D,68,317.38,299.59,10.31,Aqua,MODIS,,nrt,1
21.01796,104.01565,2026-04-14,4,758,D,72,319.78,300.15,13.09,Aqua,MODIS,,nrt,1
20.87101,103.06359,2026-04-14,4,758,D,55,312.95,299.85,8.01,Aqua,MODIS,,nrt,1
21.0522,104.10973,2026-04-14,4,758,D,64,315.61,300.26,8.47,Aqua,MODIS,,nrt,1
21.06033,104.04119,2026-04-14,4,758,D,65,316.15,300.75,8.31,Aqua,MODIS,,nrt,1
21.48049,106.72373,2026-04-14,4,758,D,69,317.05,296.87,8.65,Aqua,MODIS,,nrt,1
21.0709,104.06791,2026-04-14,4,758,D,67,316.76,300.53,10.34,Aqua,MODIS,,nrt,1
21.03517,103.85139,2026-04-14,4,758,D,79,325.67,303.65,19.88,Aqua,MODIS,,nrt,1
21.03326,103.83988,2026-04-14,4,758,D,72,321.06,302.3,13.6,Aqua,MODIS,,nrt,1
21.44765,106.37569,2026-04-14,4,758,D,68,316.74,297.02,8.68,Aqua,MODIS,,nrt,1
20.96992,103.28357,2026-04-14,4,758,D,65,316.3,300.95,11.54,Aqua,MODIS,,nrt,1
20.97184,103.23532,2026-04-14,4,758,D,46,312.79,300.53,7.01,Aqua,MODIS,,nrt,1
21.16715,104.37026,2026-04-14,4,758,D,65,315.91,302.31,7.39,Aqua,MODIS,,nrt,1
20.98151,103.23318,2026-04-14,4,758,D,60,314.64,301.15,8.86,Aqua,MODIS,,nrt,1
21.15579,104.18104,2026-04-14,4,758,D,71,319.39,303.34,9.67,Aqua,MODIS,,nrt,1
21.58341,106.87899,2026-04-14,4,758,D,71,318.71,296.48,10.98,Aqua,MODIS,,nrt,1
21.53642,106.4686,2026-04-14,4,758,D,65,316.38,298.29,8.4,Aqua,MODIS,,nrt,1
21.21098,104.23875,2026-04-14,4,758,D,71,319.21,303.06,10.21,Aqua,MODIS,,nrt,1
21.10178,103.21465,2026-04-14,4,758,D,61,314.75,301.92,8.37,Aqua,MODIS,,nrt,1
21.26255,104.10532,2026-04-14,4,758,D,73,320.28,304.66,10.05,Aqua,MODIS,,nrt,1
21.37226,104.55309,2026-04-14,4,758,D,52,313.02,294.47,8.7,Aqua,MODIS,,nrt,1
21.24061,103.61839,2026-04-14,4,758,D,77,324.29,302.33,19.06,Aqua,MODIS,,nrt,1
21.15689,103.05135,2026-04-14,4,758,D,42,312.39,301.58,7.15,Aqua,MODIS,,nrt,1
21.23561,103.46791,2026-04-14,4,758,D,69,318.09,303.69,10.54,Aqua,MODIS,,nrt,1
21.6775,106.0498,2026-04-14,4,758,D,58,315.53,295.54,7.6,Aqua,MODIS,,nrt,1
21.67612,106.04047,2026-04-14,4,758,D,74,320.68,296.61,12.54,Aqua,MODIS,,nrt,1
21.18908,102.98923,2026-04-14,4,758,D,66,316.46,302.07,11.83,Aqua,MODIS,,nrt,1
21.71156,106.15886,2026-04-14,4,758,D,61,315.74,296.55,8.37,Aqua,MODIS,,nrt,1
21.68974,105.95177,2026-04-14,4,758,D,59,312.32,296.55,5.45,Aqua,MODIS,,nrt,1
21.22626,102.90811,2026-04-14,4,758,D,68,317.78,299.51,15.02,Aqua,MODIS,,nrt,1
21.21573,102.84518,2026-04-14,4,758,D,68,319.03,303.7,13.2,Aqua,MODIS,,nrt,1
21.21351,102.83194,2026-04-14,4,758,D,100,370.51,307.76,168.33,Aqua,MODIS,,nrt,1
21.42576,104.06758,2026-04-14,4,758,D,76,322.98,303.66,14.06,Aqua,MODIS,,nrt,1
21.22339,102.82963,2026-04-14,4,758,D,64,318.7,302.94,12.39,Aqua,MODIS,,nrt,1
21.32919,103.40957,2026-04-14,4,758,D,60,314.26,301.76,6.97,Aqua,MODIS,,nrt,1
21.37945,103.45384,2026-04-14,4,758,D,67,317.18,302.18,10.89,Aqua,MODIS,,nrt,1
21.64723,105.06652,2026-04-14,4,758,D,70,317.94,297.51,11.07,Aqua,MODIS,,nrt,1
21.52058,104.14368,2026-04-14,4,758,D,65,317.51,300.35,13.25,Aqua,MODIS,,nrt,1
21.51616,104.05659,2026-04-14,4,758,D,37,315.27,301.95,7.27,Aqua,MODIS,,nrt,1
21.49739,103.93932,2026-04-14,4,758,D,52,312.46,300.96,5.05,Aqua,MODIS,,nrt,1
21.55321,104.11949,2026-04-14,4,758,D,46,312.03,299.6,6.59,Aqua,MODIS,,nrt,1
21.55142,104.10851,2026-04-14,4,758,D,64,315.74,300.92,10.08,Aqua,MODIS,,nrt,1
21.92895,106.5018,2026-04-14,4,758,D,66,315.73,295.86,8.6,Aqua,MODIS,,nrt,1
21.59785,104.22053,2026-04-14,4,758,D,62,314.07,299.52,9.79,Aqua,MODIS,,nrt,1
22.03466,106.53575,2026-04-14,4,758,D,44,312.6,296.73,5.91,Aqua,MODIS,,nrt,1
21.94054,105.71669,2026-04-14,4,758,D,55,311.32,296.82,4.97,Aqua,MODIS,,nrt,1
21.6063,103.52639,2026-04-14,4,758,D,57,312.62,301.51,6.75,Aqua,MODIS,,nrt,1
21.49403,102.84783,2026-04-14,4,758,D,35,324.3,301.16,20.33,Aqua,MODIS,,nrt,1
21.51778,102.868,2026-04-14,4,758,D,65,337.12,302.8,42.35,Aqua,MODIS,,nrt,1
21.52045,102.87363,2026-04-14,4,758,D,94,348.48,302.56,74.11,Aqua,MODIS,,nrt,1
21.5184,102.86169,2026-04-14,4,758,D,78,336.48,302.62,40.35,Aqua,MODIS,,nrt,1
21.53241,102.88401,2026-04-14,4,758,D,78,324.64,299.7,21.74,Aqua,MODIS,,nrt,1
21.53028,102.87155,2026-04-14,4,758,D,100,429.37,310.77,701.73,Aqua,MODIS,,nrt,1
21.99698,105.65195,2026-04-14,4,758,D,76,322.38,296.27,14.69,Aqua,MODIS,,nrt,1
21.55819,102.91599,2026-04-14,4,758,D,74,321.13,301.5,18.47,Aqua,MODIS,,nrt,1
22.02646,105.41779,2026-04-14,4,758,D,72,318.84,297.89,11.38,Aqua,MODIS,,nrt,1
22.02498,105.40816,2026-04-14,4,758,D,60,314.08,297.7,6.99,Aqua,MODIS,,nrt,1
22.07257,105.66211,2026-04-14,4,758,D,42,310.11,295.71,4.75,Aqua,MODIS,,nrt,1
21.76907,103.74155,2026-04-14,4,758,D,61,313.77,301.81,7.61,Aqua,MODIS,,nrt,1
21.64909,102.96713,2026-04-14,4,758,D,69,317.84,303.27,11.61,Aqua,MODIS,,nrt,1
21.69087,103.03571,2026-04-14,4,758,D,46,312.66,301.85,5.19,Aqua,MODIS,,nrt,1
21.66265,102.86787,2026-04-14,4,758,D,57,312.75,300.32,7.96,Aqua,MODIS,,nrt,1
21.6517,102.74258,2026-04-14,4,758,D,66,315.9,301.02,11.06,Aqua,MODIS,,nrt,1
21.64962,102.73027,2026-04-14,4,758,D,80,326.27,301.89,26.76,Aqua,MODIS,,nrt,1
22.22598,106.21248,2026-04-14,4,758,D,77,323.16,295.65,14.83,Aqua,MODIS,,nrt,1
21.72006,102.83564,2026-04-14,4,758,D,92,344.07,302.79,65.36,Aqua,MODIS,,nrt,1
21.84521,103.4024,2026-04-14,4,758,D,55,313.19,302.44,5.99,Aqua,MODIS,,nrt,1
21.72421,102.61954,2026-04-14,4,758,D,56,312.76,300.4,9.17,Aqua,MODIS,,nrt,1
21.77979,102.88902,2026-04-14,4,758,D,67,316.9,303.04,11.76,Aqua,MODIS,,nrt,1
22.33312,106.36991,2026-04-14,4,758,D,86,334.39,296.06,28.52,Aqua,MODIS,,nrt,1
22.33176,106.36055,2026-04-14,4,758,D,78,324.75,296.87,16.36,Aqua,MODIS,,nrt,1
21.82099,103.07634,2026-04-14,4,758,D,39,310.46,300.02,6.19,Aqua,MODIS,,nrt,1
21.83363,102.95988,2026-04-14,4,758,D,71,319.39,300.85,14.54,Aqua,MODIS,,nrt,1
22.38165,106.31747,2026-04-14,4,758,D,98,357.02,296.92,72.44,Aqua,MODIS,,nrt,1
21.79278,102.60098,2026-04-14,4,758,D,64,315.34,300.48,13.11,Aqua,MODIS,,nrt,1
21.85835,102.9274,2026-04-14,4,758,D,63,315.08,304.0,8.09,Aqua,MODIS,,nrt,1
21.86185,102.82776,2026-04-14,4,758,D,55,314.12,302.88,7.81,Aqua,MODIS,,nrt,1
21.90158,102.94515,2026-04-14,4,758,D,67,319.64,302.55,13.25,Aqua,MODIS,,nrt,1
21.90526,102.95013,2026-04-14,4,758,D,63,318.8,301.92,12.43,Aqua,MODIS,,nrt,1
22.46602,106.25791,2026-04-14,4,758,D,60,313.56,297.68,6.84,Aqua,MODIS,,nrt,1
22.01415,103.30154,2026-04-14,4,758,D,64,315.5,301.93,9.38,Aqua,MODIS,,nrt,1
22.33281,105.12815,2026-04-14,4,758,D,72,318.65,299.35,11.25,Aqua,MODIS,,nrt,1
22.56963,106.52369,2026-04-14,4,758,D,71,318.72,299.78,10.01,Aqua,MODIS,,nrt,1
22.35836,105.10786,2026-04-14,4,758,D,67,316.01,299.36,9.08,Aqua,MODIS,,nrt,1
22.3598,105.05853,2026-04-14,4,758,D,70,317.69,298.97,10.78,Aqua,MODIS,,nrt,1
22.0873,103.18631,2026-04-14,4,758,D,67,317.11,305.08,9.73,Aqua,MODIS,,nrt,1
22.00947,102.72263,2026-04-14,4,758,D,85,332.38,304.17,36.65,Aqua,MODIS,,nrt,1
22.1065,103.24265,2026-04-14,4,758,D,46,314.37,301.14,8.52,Aqua,MODIS,,nrt,1
22.42873,105.01923,2026-04-14,4,758,D,60,312.68,299.94,5.97,Aqua,MODIS,,nrt,1
22.48195,105.18807,2026-04-14,4,758,D,85,331.55,299.52,26.48,Aqua,MODIS,,nrt,1
22.48042,105.17811,2026-04-14,4,758,D,65,314.79,300.51,8.24,Aqua,MODIS,,nrt,1
22.4699,104.99192,2026-04-14,4,758,D,62,313.41,300.11,6.45,Aqua,MODIS,,nrt,1
22.41982,104.66941,2026-04-14,4,758,D,59,312.78,300.82,5.87,Aqua,MODIS,,nrt,1
22.45266,104.52639,2026-04-14,4,758,D,46,310.0,299.2,4.57,Aqua,MODIS,,nrt,1
22.65814,105.74458,2026-04-14,4,758,D,70,317.73,300.46,9.24,Aqua,MODIS,,nrt,1
22.15471,102.60526,2026-04-14,4,758,D,69,317.65,306.29,10.02,Aqua,MODIS,,nrt,1
22.66685,105.74296,2026-04-14,4,758,D,71,318.49,300.74,9.94,Aqua,MODIS,,nrt,1
