latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,source_file
11.99777,107.89161,309.41,1.31,1.14,2026-05-12,202,Terra,MODIS,46,6.1NRT,294.43,6.84,D,,nrt
14.4293,109.05238,323.39,1.31,1.14,2026-05-12,744,Aqua,MODIS,67,6.1NRT,299.98,20.52,D,,nrt
15.4095,108.63065,316.8,1.35,1.15,2026-05-12,744,Aqua,MODIS,63,6.1NRT,299.55,8.89,D,,nrt
15.56505,107.56343,313.31,1.59,1.24,2026-05-12,744,Aqua,MODIS,61,6.1NRT,297.37,12.24,D,,nrt
15.53921,107.32964,315.08,1.66,1.27,2026-05-12,744,Aqua,MODIS,67,6.1NRT,295.58,21.06,D,,nrt
16.72555,106.68754,322.89,1.76,1.3,2026-05-12,744,Aqua,MODIS,77,6.1NRT,295.37,36.48,D,,nrt
16.72274,106.67161,315.8,1.76,1.3,2026-05-12,744,Aqua,MODIS,63,6.1NRT,295.41,21.35,D,,nrt
13.11167,108.93156,323.84,1.4,1.17,2026-05-12,744,Aqua,MODIS,74,6.1NRT,301.27,17.47,D,,nrt
13.10962,108.91918,330.65,1.41,1.17,2026-05-12,744,Aqua,MODIS,82,6.1NRT,301.03,31.19,D,,nrt
13.65466,108.72591,327.75,1.42,1.18,2026-05-12,744,Aqua,MODIS,68,6.1NRT,296.02,32.34,D,,nrt
13.6525,108.71284,317.11,1.42,1.18,2026-05-12,744,Aqua,MODIS,48,6.1NRT,296.27,13.2,D,,nrt
13.67872,107.49075,332.23,1.75,1.3,2026-05-12,744,Aqua,MODIS,83,6.1NRT,300.6,47.35,D,,nrt
13.68863,107.48409,327.03,1.75,1.3,2026-05-12,744,Aqua,MODIS,78,6.1NRT,299.36,32.48,D,,nrt
13.91868,108.45128,337.42,1.47,1.2,2026-05-12,744,Aqua,MODIS,87,6.1NRT,301.38,52.85,D,,nrt
14.08429,107.29124,368.66,1.78,1.31,2026-05-12,744,Aqua,MODIS,100,6.1NRT,298.77,240.06,D,,nrt
14.36252,108.9013,320.36,1.35,1.15,2026-05-12,744,Aqua,MODIS,72,6.1NRT,297.6,18.1,D,,nrt
11.29133,107.19378,314.73,2.04,1.39,2026-05-12,744,Aqua,MODIS,58,6.1NRT,293.3,17.7,D,,nrt
11.28828,107.17571,313.62,2.05,1.39,2026-05-12,744,Aqua,MODIS,51,6.1NRT,293.59,14.31,D,,nrt
11.95852,109.05334,346.55,1.44,1.19,2026-05-12,744,Aqua,MODIS,94,6.1NRT,297.47,81.55,D,,nrt
11.95673,109.0423,313.72,1.44,1.19,2026-05-12,744,Aqua,MODIS,40,6.1NRT,294.64,9.15,D,,nrt
12.00704,108.01586,322.25,1.71,1.28,2026-05-12,744,Aqua,MODIS,76,6.1NRT,294.72,34.47,D,,nrt
12.33605,108.17647,318.43,1.64,1.26,2026-05-12,744,Aqua,MODIS,71,6.1NRT,298.23,14.15,D,,nrt
13.10161,108.92684,352.36,1.41,1.17,2026-05-12,744,Aqua,MODIS,96,6.1NRT,302.24,91.08,D,,nrt
13.09963,108.91447,321.63,1.41,1.18,2026-05-12,744,Aqua,MODIS,48,6.1NRT,302.15,11.74,D,,nrt
13.10146,108.93321,325.55,1.4,1.17,2026-05-12,744,Aqua,MODIS,71,6.1NRT,301.95,18.46,D,,nrt
13.0994,108.92083,327.84,1.41,1.17,2026-05-12,744,Aqua,MODIS,78,6.1NRT,302.19,23.16,D,,nrt
21.20715,107.1173,327.69,1.36,1.15,2026-05-12,746,Aqua,MODIS,82,6.1NRT,292.28,32.94,D,,nrt
21.19302,107.09502,311.49,1.36,1.16,2026-05-12,746,Aqua,MODIS,61,6.1NRT,290.48,9.94,D,,nrt
21.20509,107.10517,325.64,1.36,1.16,2026-05-12,746,Aqua,MODIS,81,6.1NRT,290.53,29.42,D,,nrt
21.38076,107.60174,311.72,1.26,1.12,2026-05-12,746,Aqua,MODIS,58,6.1NRT,292.56,8.23,D,,nrt
12.2455,108.83157,305.7,4.61,1.97,2026-05-12,1249,Terra,MODIS,35,6.1NRT,282.59,59.05,N,,nrt
12.2481,108.82408,308.01,4.61,1.97,2026-05-12,1249,Terra,MODIS,58,6.1NRT,282.71,73.6,N,,nrt
14.08504,107.29996,301.22,2.3,1.47,2026-05-12,1957,Aqua,MODIS,31,6.1NRT,279.27,17.71,N,,nrt
14.08682,107.29221,301.39,2.3,1.47,2026-05-12,1957,Aqua,MODIS,17,6.1NRT,279.53,16.92,N,,nrt
14.52392,109.03271,313.22,1.71,1.28,2026-05-12,1957,Aqua,MODIS,87,6.1NRT,292.08,22.87,N,,nrt
22.20857,103.23153,302.6,2.02,1.38,2026-05-13,236,Terra,MODIS,29,6.1NRT,286.32,6.72,D,,nrt
9.54666,105.97364,317.01,1.11,1.05,2026-05-13,822,Aqua,MODIS,41,6.1NRT,298.43,5.98,D,,nrt
9.55295,105.9669,317.29,1.11,1.05,2026-05-13,822,Aqua,MODIS,64,6.1NRT,298.73,5.89,D,,nrt
10.59767,105.70631,317.5,1.11,1.05,2026-05-13,822,Aqua,MODIS,61,6.1NRT,297.31,8.82,D,,nrt
10.77011,106.21076,331.1,1.18,1.08,2026-05-13,822,Aqua,MODIS,82,6.1NRT,296.28,28.15,D,,nrt
10.82908,106.03764,333.79,1.16,1.07,2026-05-13,822,Aqua,MODIS,84,6.1NRT,299.47,27.52,D,,nrt
14.13456,107.6506,312.19,1.63,1.26,2026-05-13,822,Aqua,MODIS,0,6.1NRT,271.73,20.58,D,,nrt
17.61738,106.44702,317.36,1.5,1.21,2026-05-13,824,Aqua,MODIS,48,6.1NRT,295.6,9.62,D,,nrt
17.90508,105.99011,320.59,1.41,1.18,2026-05-13,824,Aqua,MODIS,73,6.1NRT,295.85,17.56,D,,nrt
10.68983,107.68138,318.67,1.12,1.05,2026-05-13,1327,Terra,MODIS,97,6.1NRT,292.56,17.12,N,,nrt
10.81678,107.46194,306.13,1.14,1.06,2026-05-13,1327,Terra,MODIS,41,6.1NRT,276.68,7.74,N,,nrt
10.8239,107.46534,305.57,1.14,1.06,2026-05-13,1327,Terra,MODIS,59,6.1NRT,270.44,8.92,N,,nrt
10.8224,107.45525,320.26,1.14,1.06,2026-05-13,1327,Terra,MODIS,100,6.1NRT,276.14,22.71,N,,nrt
10.95596,107.54159,304.23,1.13,1.06,2026-05-13,1327,Terra,MODIS,59,6.1NRT,270.79,8.19,N,,nrt
11.9662,108.98599,322.04,1.01,1.0,2026-05-13,1327,Terra,MODIS,100,6.1NRT,294.17,17.7,N,,nrt
11.96495,108.97707,307.18,1.01,1.0,2026-05-13,1327,Terra,MODIS,71,6.1NRT,293.97,5.33,N,,nrt
12.25056,108.13066,315.59,1.04,1.02,2026-05-13,1329,Terra,MODIS,92,6.1NRT,287.85,15.88,N,,nrt
12.24924,108.12136,307.37,1.04,1.02,2026-05-13,1329,Terra,MODIS,71,6.1NRT,287.21,9.6,N,,nrt
12.41218,108.9594,332.61,1.0,1.0,2026-05-13,1329,Terra,MODIS,100,6.1NRT,293.9,30.66,N,,nrt
12.41094,108.95045,336.14,1.0,1.0,2026-05-13,1329,Terra,MODIS,100,6.1NRT,292.87,35.7,N,,nrt
12.5413,108.75453,317.93,1.01,1.0,2026-05-13,1329,Terra,MODIS,96,6.1NRT,288.06,16.53,N,,nrt
12.97411,108.74184,306.3,1.01,1.0,2026-05-13,1329,Terra,MODIS,14,6.1NRT,290.81,6.23,N,,nrt
12.98665,108.76748,310.59,1.01,1.0,2026-05-13,1329,Terra,MODIS,65,6.1NRT,286.26,10.65,N,,nrt
12.9854,108.75851,306.39,1.01,1.0,2026-05-13,1329,Terra,MODIS,16,6.1NRT,289.23,6.83,N,,nrt
12.99041,108.73022,310.77,1.01,1.0,2026-05-13,1329,Terra,MODIS,65,6.1NRT,292.21,9.06,N,,nrt
13.16713,109.14606,317.92,1.0,1.0,2026-05-13,1329,Terra,MODIS,96,6.1NRT,295.01,13.5,N,,nrt
13.1659,109.13712,311.86,1.0,1.0,2026-05-13,1329,Terra,MODIS,84,6.1NRT,294.89,8.38,N,,nrt
13.18691,109.00904,311.37,1.0,1.0,2026-05-13,1329,Terra,MODIS,82,6.1NRT,294.22,8.09,N,,nrt
13.18567,109.00009,306.7,1.0,1.0,2026-05-13,1329,Terra,MODIS,69,6.1NRT,294.1,4.81,N,,nrt
13.24405,108.75684,325.55,1.0,1.0,2026-05-13,1329,Terra,MODIS,100,6.1NRT,295.4,20.93,N,,nrt
21.58666,106.90844,308.14,1.0,1.0,2026-05-13,1329,Terra,MODIS,70,6.1NRT,292.51,6.66,N,,nrt
16.0111,108.08862,301.12,1.29,1.13,2026-05-13,2034,Aqua,MODIS,32,6.1NRT,281.72,5.22,N,,nrt
16.00913,108.10027,303.83,1.29,1.13,2026-05-13,2034,Aqua,MODIS,57,6.1NRT,281.76,7.43,N,,nrt
16.00771,108.0942,307.92,1.29,1.13,2026-05-13,2034,Aqua,MODIS,73,6.1NRT,281.65,11.11,N,,nrt
12.90911,108.71763,305.6,1.6,1.25,2026-05-13,2034,Aqua,MODIS,65,6.1NRT,282.61,11.75,N,,nrt
12.90674,108.73182,304.24,1.61,1.25,2026-05-13,2034,Aqua,MODIS,59,6.1NRT,283.83,10.11,N,,nrt
10.91945,106.66137,302.97,1.25,1.11,2026-05-13,2034,Aqua,MODIS,50,6.1NRT,291.81,4.72,N,,nrt
12.92425,109.40678,314.58,3.53,1.77,2026-05-14,722,Aqua,MODIS,46,6.1NRT,292.1,49.88,D,,nrt
12.92078,109.40358,311.88,3.53,1.77,2026-05-14,722,Aqua,MODIS,39,6.1NRT,291.83,36.47,D,,nrt
22.85654,105.04381,312.22,1.21,1.09,2026-05-15,217,Terra,MODIS,68,6.1NRT,287.15,10.93,D,,nrt
22.85476,105.05485,308.62,1.21,1.1,2026-05-15,217,Terra,MODIS,43,6.1NRT,288.61,7.89,D,,nrt
22.33412,106.27198,311.85,1.46,1.19,2026-05-15,217,Terra,MODIS,56,6.1NRT,291.78,10.96,D,,nrt
22.17595,105.30824,316.83,1.28,1.12,2026-05-15,217,Terra,MODIS,72,6.1NRT,293.46,13.11,D,,nrt
22.18159,105.21096,313.52,1.26,1.12,2026-05-15,217,Terra,MODIS,67,6.1NRT,291.34,9.18,D,,nrt
22.17968,105.22279,313.66,1.27,1.12,2026-05-15,217,Terra,MODIS,68,6.1NRT,291.72,9.26,D,,nrt
22.00606,106.21121,313.52,1.47,1.2,2026-05-15,217,Terra,MODIS,52,6.1NRT,290.88,13.83,D,,nrt
21.69325,107.28687,320.73,1.77,1.3,2026-05-15,217,Terra,MODIS,72,6.1NRT,289.32,35.32,D,,nrt
21.91124,105.28982,315.87,1.29,1.13,2026-05-15,217,Terra,MODIS,73,6.1NRT,284.08,15.94,D,,nrt
21.42159,107.25044,312.47,1.78,1.31,2026-05-15,217,Terra,MODIS,50,6.1NRT,288.82,15.97,D,,nrt
22.11828,102.80668,319.92,1.02,1.01,2026-05-15,217,Terra,MODIS,78,6.1NRT,294.16,13.7,D,,nrt
21.40379,107.02351,310.57,1.71,1.28,2026-05-15,217,Terra,MODIS,38,6.1NRT,291.77,12.09,D,,nrt
21.37009,107.01746,311.93,1.71,1.28,2026-05-15,217,Terra,MODIS,52,6.1NRT,293.14,11.77,D,,nrt
21.36729,107.03335,310.14,1.72,1.29,2026-05-15,217,Terra,MODIS,28,6.1NRT,292.33,9.43,D,,nrt
21.57855,103.81441,312.37,1.1,1.05,2026-05-15,217,Terra,MODIS,66,6.1NRT,292.93,8.1,D,,nrt
21.16714,103.71695,309.33,1.1,1.05,2026-05-15,217,Terra,MODIS,37,6.1NRT,285.35,6.33,D,,nrt
14.35672,107.9413,315.4,2.78,1.59,2026-05-15,219,Terra,MODIS,48,6.1NRT,292.21,32.85,D,,nrt
10.74183,107.53595,328.04,1.09,1.04,2026-05-15,758,Aqua,MODIS,79,6.1NRT,296.59,21.43,D,,nrt
10.84174,107.64066,319.5,1.08,1.04,2026-05-15,758,Aqua,MODIS,67,6.1NRT,299.68,6.51,D,,nrt
10.58507,105.67588,318.5,1.39,1.17,2026-05-15,758,Aqua,MODIS,40,6.1NRT,295.68,14.97,D,,nrt
10.83657,106.03596,316.97,1.31,1.13,2026-05-15,801,Aqua,MODIS,31,6.1NRT,286.12,10.34,D,,nrt
11.67371,107.3952,308.79,1.08,1.04,2026-05-15,801,Aqua,MODIS,27,6.1NRT,283.32,4.78,D,,nrt
11.7474,106.66905,315.05,1.17,1.08,2026-05-15,801,Aqua,MODIS,50,6.1NRT,294.27,8.1,D,,nrt
12.4212,108.05161,313.86,1.02,1.01,2026-05-15,801,Aqua,MODIS,39,6.1NRT,289.44,6.26,D,,nrt
12.61822,108.43167,315.46,1.01,1.0,2026-05-15,801,Aqua,MODIS,34,6.1NRT,293.08,6.07,D,,nrt
13.13484,108.43925,340.34,1.0,1.0,2026-05-15,801,Aqua,MODIS,91,6.1NRT,295.05,37.66,D,,nrt
13.14355,108.43787,318.86,1.0,1.0,2026-05-15,801,Aqua,MODIS,75,6.1NRT,296.04,10.77,D,,nrt
13.11485,108.04088,318.04,1.02,1.01,2026-05-15,801,Aqua,MODIS,60,6.1NRT,289.98,10.02,D,,nrt
15.39791,108.58853,313.6,1.0,1.0,2026-05-15,803,Aqua,MODIS,44,6.1NRT,290.43,6.97,D,,nrt
16.26237,107.75304,312.84,1.0,1.0,2026-05-15,803,Aqua,MODIS,53,6.1NRT,295.58,5.23,D,,nrt
16.26103,107.74404,319.35,1.0,1.0,2026-05-15,803,Aqua,MODIS,71,6.1NRT,295.36,11.01,D,,nrt
17.25899,106.3889,319.4,1.06,1.03,2026-05-15,803,Aqua,MODIS,74,6.1NRT,295.69,11.11,D,,nrt
17.25753,106.37938,318.18,1.06,1.03,2026-05-15,803,Aqua,MODIS,72,6.1NRT,297.44,9.97,D,,nrt
17.65241,106.34946,318.53,1.05,1.02,2026-05-15,803,Aqua,MODIS,40,6.1NRT,298.82,7.15,D,,nrt
17.65092,106.33992,332.42,1.05,1.03,2026-05-15,803,Aqua,MODIS,80,6.1NRT,298.73,24.43,D,,nrt
17.67916,106.22662,322.73,1.06,1.03,2026-05-15,803,Aqua,MODIS,76,6.1NRT,298.05,14.48,D,,nrt
17.95702,106.28941,316.6,1.05,1.02,2026-05-15,803,Aqua,MODIS,56,6.1NRT,298.45,6.53,D,,nrt
17.95855,106.18076,313.81,1.06,1.03,2026-05-15,803,Aqua,MODIS,42,6.1NRT,295.32,4.49,D,,nrt
17.92654,105.85516,318.48,1.09,1.04,2026-05-15,803,Aqua,MODIS,70,6.1NRT,295.98,11.69,D,,nrt
17.92502,105.84538,320.35,1.09,1.04,2026-05-15,803,Aqua,MODIS,73,6.1NRT,296.07,13.81,D,,nrt
18.0542,106.19702,317.2,1.06,1.03,2026-05-15,803,Aqua,MODIS,62,6.1NRT,297.3,7.15,D,,nrt
18.05272,106.18743,328.32,1.06,1.03,2026-05-15,803,Aqua,MODIS,82,6.1NRT,298.08,19.79,D,,nrt
18.06315,106.13608,321.06,1.06,1.03,2026-05-15,803,Aqua,MODIS,71,6.1NRT,298.57,10.46,D,,nrt
18.11329,106.2207,319.59,1.05,1.03,2026-05-15,803,Aqua,MODIS,69,6.1NRT,297.36,9.54,D,,nrt
18.1043,106.16295,320.57,1.06,1.03,2026-05-15,803,Aqua,MODIS,71,6.1NRT,297.71,10.09,D,,nrt
18.07881,105.70364,315.55,1.1,1.05,2026-05-15,803,Aqua,MODIS,68,6.1NRT,297.74,7.32,D,,nrt
18.43336,105.37013,319.16,1.13,1.06,2026-05-15,803,Aqua,MODIS,75,6.1NRT,295.44,13.31,D,,nrt
19.33983,105.65174,318.61,1.08,1.04,2026-05-15,803,Aqua,MODIS,70,6.1NRT,296.17,9.53,D,,nrt
19.35442,105.56746,315.92,1.09,1.04,2026-05-15,803,Aqua,MODIS,65,6.1NRT,292.57,9.42,D,,nrt
19.35287,105.55752,312.01,1.09,1.04,2026-05-15,803,Aqua,MODIS,32,6.1NRT,291.63,6.52,D,,nrt
19.57481,105.3757,315.72,1.1,1.05,2026-05-15,803,Aqua,MODIS,71,6.1NRT,296.72,7.8,D,,nrt
20.49776,105.65425,321.04,1.05,1.03,2026-05-15,803,Aqua,MODIS,76,6.1NRT,296.85,12.6,D,,nrt
20.49627,105.64458,316.5,1.05,1.03,2026-05-15,803,Aqua,MODIS,70,6.1NRT,296.54,8.0,D,,nrt
20.48726,105.58627,328.01,1.06,1.03,2026-05-15,803,Aqua,MODIS,81,6.1NRT,291.54,22.5,D,,nrt
20.9838,106.95616,317.84,1.0,1.0,2026-05-15,803,Aqua,MODIS,45,6.1NRT,296.71,7.98,D,,nrt
20.98243,106.94689,319.68,1.0,1.0,2026-05-15,803,Aqua,MODIS,51,6.1NRT,296.46,10.19,D,,nrt
21.06822,106.7165,327.97,1.0,1.0,2026-05-15,803,Aqua,MODIS,80,6.1NRT,298.47,17.86,D,,nrt
21.07693,106.71503,317.55,1.0,1.0,2026-05-15,803,Aqua,MODIS,65,6.1NRT,296.71,7.64,D,,nrt
21.08884,106.675,319.54,1.0,1.0,2026-05-15,803,Aqua,MODIS,69,6.1NRT,296.77,8.57,D,,nrt
21.1168,106.80341,322.24,1.0,1.0,2026-05-15,803,Aqua,MODIS,73,6.1NRT,295.47,13.57,D,,nrt
21.23461,107.1012,315.37,1.0,1.0,2026-05-15,803,Aqua,MODIS,57,6.1NRT,295.45,6.81,D,,nrt
21.32474,107.32767,313.24,1.0,1.0,2026-05-15,803,Aqua,MODIS,49,6.1NRT,296.25,4.63,D,,nrt
21.3234,107.31832,322.78,1.0,1.0,2026-05-15,803,Aqua,MODIS,74,6.1NRT,296.88,13.64,D,,nrt
21.35078,107.19901,313.84,1.0,1.0,2026-05-15,803,Aqua,MODIS,44,6.1NRT,296.6,5.14,D,,nrt
21.3941,107.23376,328.05,1.0,1.0,2026-05-15,803,Aqua,MODIS,80,6.1NRT,296.97,19.17,D,,nrt
21.11795,104.87907,316.42,1.11,1.05,2026-05-15,803,Aqua,MODIS,73,6.1NRT,286.28,14.79,D,,nrt
21.47782,107.10806,321.72,1.0,1.0,2026-05-15,803,Aqua,MODIS,74,6.1NRT,297.15,12.48,D,,nrt
21.47647,107.09872,315.22,1.0,1.0,2026-05-15,803,Aqua,MODIS,62,6.1NRT,296.58,6.44,D,,nrt
21.4933,107.15319,346.59,1.0,1.0,2026-05-15,803,Aqua,MODIS,93,6.1NRT,298.27,48.89,D,,nrt
21.49194,107.14384,318.33,1.0,1.0,2026-05-15,803,Aqua,MODIS,69,6.1NRT,297.25,9.45,D,,nrt
21.18287,104.99554,316.49,1.1,1.04,2026-05-15,803,Aqua,MODIS,72,6.1NRT,294.93,10.72,D,,nrt
21.18125,104.98534,315.36,1.1,1.04,2026-05-15,803,Aqua,MODIS,71,6.1NRT,294.35,9.77,D,,nrt
21.59496,107.5488,316.81,1.01,1.01,2026-05-15,803,Aqua,MODIS,64,6.1NRT,296.78,8.48,D,,nrt
21.59354,107.41412,313.91,1.01,1.0,2026-05-15,803,Aqua,MODIS,45,6.1NRT,297.22,6.18,D,,nrt
21.59215,107.40462,314.14,1.01,1.0,2026-05-15,803,Aqua,MODIS,51,6.1NRT,295.43,6.41,D,,nrt
21.61292,107.09859,316.19,1.0,1.0,2026-05-15,803,Aqua,MODIS,66,6.1NRT,296.53,8.24,D,,nrt
21.49186,106.22027,317.91,1.01,1.0,2026-05-15,803,Aqua,MODIS,70,6.1NRT,298.2,7.63,D,,nrt
21.61132,106.96525,334.67,1.0,1.0,2026-05-15,803,Aqua,MODIS,87,6.1NRT,296.68,28.23,D,,nrt
21.60995,106.95593,334.3,1.0,1.0,2026-05-15,803,Aqua,MODIS,86,6.1NRT,297.06,27.47,D,,nrt
21.66811,107.20694,319.09,1.0,1.0,2026-05-15,803,Aqua,MODIS,71,6.1NRT,294.79,10.68,D,,nrt
21.66676,107.19762,317.58,1.0,1.0,2026-05-15,803,Aqua,MODIS,68,6.1NRT,297.26,9.16,D,,nrt
21.64785,107.06696,315.31,1.0,1.0,2026-05-15,803,Aqua,MODIS,65,6.1NRT,295.8,6.46,D,,nrt
21.67413,107.18679,326.39,1.0,1.0,2026-05-15,803,Aqua,MODIS,80,6.1NRT,296.83,17.08,D,,nrt
21.70406,106.64119,315.9,1.0,1.0,2026-05-15,803,Aqua,MODIS,67,6.1NRT,297.42,6.1,D,,nrt
21.62584,106.00076,324.18,1.02,1.01,2026-05-15,803,Aqua,MODIS,79,6.1NRT,295.38,16.31,D,,nrt
21.19192,102.99927,311.45,1.4,1.17,2026-05-15,803,Aqua,MODIS,38,6.1NRT,288.01,13.4,D,,nrt
21.69214,106.00169,316.81,1.02,1.01,2026-05-15,803,Aqua,MODIS,70,6.1NRT,297.43,8.6,D,,nrt
21.74789,106.3108,316.54,1.01,1.0,2026-05-15,803,Aqua,MODIS,69,6.1NRT,298.06,7.25,D,,nrt
21.7552,106.29993,337.88,1.01,1.0,2026-05-15,803,Aqua,MODIS,89,6.1NRT,298.05,32.31,D,,nrt
21.75098,106.2718,321.76,1.01,1.0,2026-05-15,803,Aqua,MODIS,76,6.1NRT,298.18,11.13,D,,nrt
21.70391,105.9608,329.68,1.02,1.01,2026-05-15,803,Aqua,MODIS,84,6.1NRT,296.66,22.29,D,,nrt
21.7597,106.27026,321.91,1.01,1.0,2026-05-15,803,Aqua,MODIS,76,6.1NRT,297.72,11.59,D,,nrt
21.74699,106.18582,314.73,1.01,1.0,2026-05-15,803,Aqua,MODIS,66,6.1NRT,297.35,6.34,D,,nrt
21.74719,106.12768,320.2,1.01,1.01,2026-05-15,803,Aqua,MODIS,75,6.1NRT,297.88,10.96,D,,nrt
21.9048,106.24237,332.14,1.01,1.0,2026-05-15,803,Aqua,MODIS,85,6.1NRT,297.72,24.43,D,,nrt
21.86198,105.90121,315.19,1.02,1.01,2026-05-15,803,Aqua,MODIS,67,6.1NRT,292.55,7.94,D,,nrt
21.96178,106.44379,314.29,1.0,1.0,2026-05-15,803,Aqua,MODIS,0,6.1NRT,291.86,9.36,D,,nrt
21.95571,106.22379,317.29,1.01,1.0,2026-05-15,803,Aqua,MODIS,70,6.1NRT,296.47,8.24,D,,nrt
21.99477,106.28826,315.9,1.01,1.0,2026-05-15,803,Aqua,MODIS,65,6.1NRT,297.48,6.67,D,,nrt
21.99279,106.03761,315.11,1.01,1.01,2026-05-15,803,Aqua,MODIS,60,6.1NRT,296.7,5.67,D,,nrt
22.0001,106.02661,315.29,1.01,1.01,2026-05-15,803,Aqua,MODIS,52,6.1NRT,297.35,6.01,D,,nrt
21.99034,105.7845,316.53,1.02,1.01,2026-05-15,803,Aqua,MODIS,69,6.1NRT,297.99,7.39,D,,nrt
21.98306,105.73677,327.07,1.03,1.01,2026-05-15,803,Aqua,MODIS,81,6.1NRT,296.99,19.37,D,,nrt
22.14074,106.34261,313.9,1.0,1.0,2026-05-15,803,Aqua,MODIS,41,6.1NRT,296.49,4.49,D,,nrt
22.14805,106.33173,317.11,1.0,1.0,2026-05-15,803,Aqua,MODIS,65,6.1NRT,297.07,7.31,D,,nrt
22.21027,106.57042,312.13,1.0,1.0,2026-05-15,803,Aqua,MODIS,30,6.1NRT,293.58,4.1,D,,nrt
22.31032,106.35844,324.15,1.0,1.0,2026-05-15,803,Aqua,MODIS,76,6.1NRT,297.0,16.51,D,,nrt
22.37022,106.32305,316.95,1.0,1.0,2026-05-15,803,Aqua,MODIS,50,6.1NRT,296.91,7.94,D,,nrt
22.4045,106.13409,325.44,1.01,1.0,2026-05-15,803,Aqua,MODIS,79,6.1NRT,294.83,18.92,D,,nrt
22.47883,106.30722,315.62,1.0,1.0,2026-05-15,803,Aqua,MODIS,63,6.1NRT,296.22,6.63,D,,nrt
22.36946,105.52801,312.77,1.03,1.01,2026-05-15,803,Aqua,MODIS,62,6.1NRT,292.11,9.79,D,,nrt
22.53472,106.18543,313.1,1.0,1.0,2026-05-15,803,Aqua,MODIS,56,6.1NRT,295.32,5.39,D,,nrt
22.62474,106.10509,317.46,1.01,1.0,2026-05-15,803,Aqua,MODIS,70,6.1NRT,297.04,9.65,D,,nrt
22.46171,104.933,319.62,1.07,1.03,2026-05-15,803,Aqua,MODIS,67,6.1NRT,295.5,14.05,D,,nrt
22.14584,102.84083,318.66,1.38,1.16,2026-05-15,803,Aqua,MODIS,76,6.1NRT,295.74,19.14,D,,nrt
22.14349,102.82709,313.23,1.39,1.17,2026-05-15,803,Aqua,MODIS,69,6.1NRT,295.56,11.28,D,,nrt
22.14303,102.64001,314.29,1.42,1.18,2026-05-15,805,Aqua,MODIS,64,6.1NRT,294.71,12.28,D,,nrt
22.64418,105.51026,322.73,1.03,1.01,2026-05-15,805,Aqua,MODIS,79,6.1NRT,292.99,17.21,D,,nrt
22.6852,105.71881,319.66,1.02,1.01,2026-05-15,805,Aqua,MODIS,50,6.1NRT,296.09,12.67,D,,nrt
14.06919,108.71553,306.21,1.6,1.25,2026-05-16,1346,Terra,MODIS,43,6.1NRT,276.54,15.99,N,,nrt
15.25788,108.49318,308.67,1.26,1.12,2026-05-17,158,Terra,MODIS,63,6.1NRT,287.13,6.6,D,,nrt
13.23514,109.08375,322.5,1.48,1.2,2026-05-17,158,Terra,MODIS,69,6.1NRT,275.14,29.44,D,,nrt
13.22259,109.02684,309.38,1.47,1.2,2026-05-17,158,Terra,MODIS,62,6.1NRT,275.91,10.49,D,,nrt
15.40427,108.33804,309.75,1.23,1.1,2026-05-17,158,Terra,MODIS,66,6.1NRT,284.57,7.18,D,,nrt
18.08047,105.67271,311.91,1.0,1.0,2026-05-17,158,Terra,MODIS,69,6.1NRT,286.78,7.17,D,,nrt
16.28469,108.01906,309.33,1.16,1.07,2026-05-17,158,Terra,MODIS,48,6.1NRT,286.86,3.94,D,,nrt
15.42744,108.25134,323.97,1.22,1.1,2026-05-17,158,Terra,MODIS,82,6.1NRT,287.3,22.52,D,,nrt
9.5052,105.79408,312.55,1.08,1.04,2026-05-17,200,Terra,MODIS,25,6.1NRT,296.33,5.93,D,,nrt
11.68927,107.12599,308.58,1.18,1.08,2026-05-17,200,Terra,MODIS,0,6.1NRT,286.19,6.34,D,,nrt
9.56014,105.98491,312.04,1.09,1.04,2026-05-17,200,Terra,MODIS,47,6.1NRT,296.76,6.71,D,,nrt
11.66213,106.06881,322.25,1.06,1.03,2026-05-17,200,Terra,MODIS,74,6.1NRT,293.67,14.08,D,,nrt
21.26747,103.71597,309.37,3.19,1.69,2026-05-17,739,Aqua,MODIS,24,6.1NRT,290.7,33.06,D,,nrt
21.26642,103.7229,311.03,3.19,1.69,2026-05-17,739,Aqua,MODIS,55,6.1NRT,290.67,40.6,D,,nrt
19.23279,105.10674,311.58,2.78,1.59,2026-05-17,739,Aqua,MODIS,50,6.1NRT,289.76,24.12,D,,nrt
21.35664,103.10711,312.31,3.53,1.77,2026-05-17,741,Aqua,MODIS,65,6.1NRT,290.15,39.02,D,,nrt
21.35951,103.11352,310.17,3.53,1.77,2026-05-17,741,Aqua,MODIS,57,6.1NRT,290.19,29.81,D,,nrt
10.28286,104.83682,375.66,1.01,1.01,2026-05-18,816,Aqua,MODIS,94,6.1NRT,293.51,134.1,D,,nrt
10.28419,104.84575,354.32,1.01,1.01,2026-05-18,816,Aqua,MODIS,92,6.1NRT,290.52,67.8,D,,nrt
10.27408,104.83818,324.84,1.01,1.01,2026-05-18,816,Aqua,MODIS,62,6.1NRT,286.35,18.91,D,,nrt
13.73263,107.80756,314.15,1.26,1.12,2026-05-18,818,Aqua,MODIS,57,6.1NRT,284.13,9.99,D,,nrt
